row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN197439_c0_g2,52.479572235979575,2.242327858306268,0.45246742853407274,4.9557774038477795,7.204165619287537e-7,5.687724849441635e-4
TRINITY_DN197586_c0_g1,33.04014942668904,8.46198741311939,1.5134035380980053,5.5913622507808665,2.252949907532391e-8,2.5578642778708455e-5
TRINITY_DN198054_c0_g1,177.52398758654516,1.5596356538209608,0.28929109435014594,5.391232859499098,6.997592674635617e-8,7.105135574426473e-5
TRINITY_DN198455_c2_g1,15.030767653690134,7.33623627192062,1.6405671624285438,4.4717683249619204,7.757544378755704e-6,0.0048128904820279265
TRINITY_DN198709_c1_g1,130.95848459419105,1.0719547871858879,0.26285482773960667,4.078124782428589,4.5400399352511535e-5,0.022054349605565356
TRINITY_DN198917_c0_g1,98.34511146356236,1.490572970242976,0.3400116439792803,4.383888012769965,1.1657971906033988e-5,0.006804162349654619
TRINITY_DN199004_c0_g1,43.111680783578805,1.9444998963096987,0.44580334936445964,4.36178844120797,1.2900358002993582e-5,0.007441088931088376
TRINITY_DN199043_c2_g1,18.352498470732534,3.4647599948102688,0.8042620699602029,4.307998753418416,1.6473831348482317e-5,0.009271542885060198
TRINITY_DN199108_c0_g1,926.5802998227971,2.724892691626105,0.22302343616391,12.217965692284727,2.492437834160844e-34,2.9755402619985112e-30
TRINITY_DN199263_c0_g1,767.6582257754842,1.1456577703331363,0.22279178336888192,5.142280173036014,2.714239403091456e-7,2.3449778464037705e-4
TRINITY_DN199263_c0_g2,1020.7246311129613,1.4857344690562768,0.173660124008786,8.555415225783836,1.1744521120529167e-17,5.31828364851383e-14
TRINITY_DN200001_c1_g1,260.3754842002834,1.0020636580443658,0.21844771267286273,4.587201421261894,4.492272269349099e-6,0.0029447405325284176
TRINITY_DN200058_c1_g1,137.57792192399856,1.2414117303570789,0.27672594312041515,4.486069200302222,7.254918692623816e-6,0.004515275723384134
TRINITY_DN200128_c0_g1,157.4743841690483,1.4499978195336076,0.26189466199993944,5.536568819161129,3.084546712971608e-8,3.3849506314273914e-5
TRINITY_DN200128_c0_g2,331.2782594344991,1.5689809605067973,0.1947485473630397,8.056444999212179,7.854531249482779e-16,3.026652563724052e-12
TRINITY_DN200128_c2_g1,700.1845413629429,1.5380424387941913,0.196577604819011,7.824097969909986,5.113097777648526e-15,1.6647697022940052e-11
